150.00 ,101.01 ,102.54 ,150.00 ,150.00 ,(2.00),0.00 
79.25 ,75.23 ,102.64 ,150.00 ,150.00 ,2.00 ,0.00 
62.83 ,45.32 ,46.96 ,73.34 ,150.00 ,3.00 ,1.00 
150.00 ,138.46 ,116.47 ,138.60 ,150.00 ,2.00 ,0.00 
150.00 ,150.00 ,128.85 ,104.92 ,120.90 ,2.00 ,0.00 
150.00 ,150.00 ,150.00 ,99.68 ,87.41 ,1.00 ,0.00 
150.00 ,150.00 ,150.00 ,98.80 ,75.54 ,2.00 ,0.00 
150.00 ,150.00 ,150.00 ,148.45 ,85.50 ,1.00 ,0.00 
150.00 ,150.00 ,150.00 ,140.17 ,111.95 ,(3.00),0.00 
150.00 ,150.00 ,108.91 ,95.57 ,83.05 ,0.00 ,0.00 
150.00 ,133.14 ,71.62 ,62.83 ,72.80 ,5.00 ,0.00 
150.00 ,150.00 ,150.00 ,85.39 ,52.24 ,3.00 ,0.00 
150.00 ,150.00 ,150.00 ,150.00 ,122.03 ,0.00 ,0.00 
150.00 ,150.00 ,150.00 ,150.00 ,150.00 ,(3.00),0.00 
150.00 ,150.00 ,150.00 ,150.00 ,101.35 ,(1.00),0.00 
150.00 ,150.00 ,150.00 ,129.34 ,90.92 ,1.00 ,0.00 
150.00 ,150.00 ,150.00 ,150.00 ,95.58 ,(2.00),0.00 
150.00 ,150.00 ,150.00 ,97.05 ,78.98 ,1.00 ,0.00 
150.00 ,150.00 ,150.00 ,102.02 ,71.63 ,4.00 ,0.00 
150.00 ,150.00 ,150.00 ,150.00 ,150.00 ,0.00 ,0.00 
150.00 ,150.00 ,150.00 ,150.00 ,150.00 ,0.00 ,0.00 
150.00 ,150.00 ,150.00 ,150.00 ,150.00 ,0.00 ,0.00 
150.00 ,150.00 ,150.00 ,150.00 ,150.00 ,0.00 ,0.00 
150.00 ,150.00 ,150.00 ,150.00 ,150.00 ,(2.00),0.00 
150.00 ,150.00 ,150.00 ,150.00 ,141.04 ,0.00 ,0.00 
150.00 ,150.00 ,150.00 ,134.27 ,121.04 ,1.00 ,0.00 
150.00 ,150.00 ,150.00 ,131.65 ,104.66 ,1.00 ,0.00 
150.00 ,150.00 ,150.00 ,145.38 ,99.51 ,0.00 ,0.00 
144.10 ,150.00 ,150.00 ,136.90 ,93.80 ,0.00 ,0.00 
93.10 ,150.00 ,150.00 ,128.47 ,88.06 ,0.00 ,0.00 
99.62 ,150.00 ,150.00 ,120.02 ,82.30 ,(1.00),0.00 
129.16 ,150.00 ,150.00 ,87.27 ,69.52 ,(1.00),0.00 
150.00 ,150.00 ,101.70 ,58.13 ,52.48 ,0.00 ,1.00 
150.00 ,137.95 ,115.94 ,137.88 ,150.00 ,5.00 ,0.00 
52.23 ,86.34 ,150.00 ,150.00 ,127.03 ,2.00 ,1.00 
39.39 ,45.36 ,86.29 ,150.00 ,150.00 ,0.00 ,1.00 
150.00 ,150.00 ,117.62 ,139.90 ,150.00 ,0.00 ,0.00 
150.00 ,150.00 ,103.26 ,122.71 ,150.00 ,0.00 ,0.00 
150.00 ,86.57 ,72.69 ,86.28 ,150.00 ,(1.00),0.00 
62.45 ,39.23 ,37.47 ,51.08 ,150.00 ,0.00 ,1.00 
150.00 ,136.01 ,114.30 ,135.86 ,150.00 ,0.00 ,0.00 
150.00 ,118.75 ,99.84 ,118.62 ,150.00 ,0.00 ,0.00 
150.00 ,82.24 ,69.23 ,82.15 ,150.00 ,(3.00),1.00 
44.11 ,38.55 ,47.23 ,105.57 ,150.00 ,0.00 ,1.00 
150.00 ,150.00 ,110.44 ,131.30 ,150.00 ,(1.00),0.00 
150.00 ,100.13 ,101.66 ,150.00 ,150.00 ,0.00 ,0.00 
150.00 ,70.03 ,71.09 ,106.62 ,150.00 ,0.00 ,1.00 
48.25 ,33.92 ,34.42 ,51.20 ,150.00 ,0.00 ,1.00 
150.00 ,134.09 ,112.70 ,133.98 ,150.00 ,0.00 ,0.00 
150.00 ,116.83 ,98.24 ,116.74 ,150.00 ,0.00 ,0.00 
150.00 ,80.32 ,67.63 ,80.26 ,150.00 ,0.00 ,1.00 
74.13 ,36.56 ,30.94 ,36.53 ,73.92 ,(2.00),1.00 
150.00 ,150.00 ,116.28 ,138.22 ,150.00 ,(1.00),0.00 
150.00 ,106.16 ,107.58 ,150.00 ,150.00 ,0.00 ,0.00 
109.75 ,75.98 ,76.98 ,115.17 ,150.00 ,1.00 ,0.00 
74.21 ,42.19 ,37.96 ,48.05 ,150.00 ,0.00 ,1.00 
150.00 ,138.44 ,116.37 ,138.37 ,150.00 ,2.00 ,0.00 
150.00 ,150.00 ,128.99 ,104.82 ,120.55 ,1.00 ,0.00 
150.00 ,150.00 ,126.14 ,86.44 ,86.78 ,1.00 ,0.00 
150.00 ,150.00 ,128.53 ,71.19 ,63.32 ,1.00 ,0.00 
150.00 ,150.00 ,150.00 ,62.43 ,48.89 ,(1.00),1.00 
150.00 ,139.35 ,150.00 ,150.00 ,150.00 ,(1.00),0.00 
150.00 ,107.09 ,150.00 ,150.00 ,150.00 ,(1.00),0.00 
92.86 ,150.00 ,150.00 ,150.00 ,144.02 ,(2.00),0.00 
150.00 ,150.00 ,143.83 ,118.30 ,137.71 ,(2.00),0.00 
150.00 ,118.08 ,86.33 ,90.76 ,144.35 ,0.00 ,0.00 
150.00 ,65.51 ,48.05 ,50.43 ,79.68 ,2.00 ,1.00 
139.53 ,150.00 ,150.00 ,132.38 ,150.00 ,(3.00),0.00 
150.00 ,110.02 ,150.00 ,150.00 ,120.46 ,(4.00),0.00 
137.12 ,150.00 ,150.00 ,79.16 ,62.50 ,(5.00),0.00 
132.47 ,53.95 ,42.70 ,47.59 ,84.25 ,(2.00),1.00 
150.00 ,150.00 ,113.83 ,135.38 ,150.00 ,(1.00),0.00 
150.00 ,150.00 ,105.14 ,150.00 ,150.00 ,1.00 ,0.00 
150.00 ,150.00 ,70.58 ,88.56 ,150.00 ,0.00 ,0.00 
150.00 ,38.32 ,34.12 ,42.59 ,100.94 ,0.00 ,1.00 
150.00 ,132.52 ,117.47 ,147.76 ,150.00 ,(1.00),0.00 
141.55 ,105.35 ,112.39 ,150.00 ,150.00 ,3.00 ,0.00 
150.00 ,118.40 ,79.94 ,79.42 ,115.37 ,1.00 ,0.00 
150.00 ,95.41 ,51.53 ,45.29 ,55.96 ,(1.00),1.00 
150.00 ,150.00 ,112.16 ,133.46 ,150.00 ,0.00 ,0.00 
150.00 ,150.00 ,97.78 ,116.22 ,150.00 ,0.00 ,0.00 
150.00 ,150.00 ,67.20 ,79.77 ,150.00 ,0.00 ,1.00 
150.00 ,36.04 ,30.52 ,36.04 ,72.97 ,0.00 ,1.00 
150.00 ,141.93 ,119.33 ,141.93 ,150.00 ,0.00 ,0.00 
150.00 ,124.99 ,105.12 ,124.99 ,150.00 ,0.00 ,0.00 
150.00 ,88.61 ,74.61 ,88.61 ,150.00 ,0.00 ,0.00 
91.27 ,44.91 ,37.96 ,44.91 ,91.28 ,0.00 ,1.00 
150.00 ,150.00 ,119.34 ,141.95 ,150.00 ,0.00 ,0.00 
150.00 ,150.00 ,105.13 ,125.01 ,150.00 ,(1.00),0.00 
150.00 ,79.98 ,77.30 ,107.94 ,150.00 ,(1.00),1.00 
54.48 ,41.93 ,45.64 ,77.05 ,150.00 ,(2.00),1.00 
150.00 ,131.18 ,110.31 ,131.17 ,150.00 ,2.00 ,0.00 
150.00 ,150.00 ,121.61 ,98.74 ,113.45 ,3.00 ,0.00 
98.95 ,150.00 ,150.00 ,116.51 ,86.88 ,0.00 ,0.00 
109.79 ,150.00 ,150.00 ,104.79 ,78.30 ,0.00 ,0.00 
121.58 ,150.00 ,150.00 ,92.10 ,68.88 ,0.00 ,0.00 
133.78 ,150.00 ,150.00 ,78.98 ,59.13 ,0.00 ,0.00 
146.12 ,150.00 ,150.00 ,65.70 ,49.25 ,(3.00),1.00 
150.00 ,133.43 ,112.22 ,133.47 ,150.00 ,5.00 ,0.00 
56.17 ,92.77 ,150.00 ,150.00 ,123.13 ,4.00 ,0.00 
43.47 ,37.76 ,45.96 ,100.82 ,150.00 ,3.00 ,1.00 
150.00 ,134.47 ,113.07 ,134.47 ,150.00 ,(2.00),0.00 
116.63 ,101.62 ,125.31 ,150.00 ,150.00 ,(2.00),0.00 
84.16 ,96.32 ,150.00 ,150.00 ,127.30 ,(1.00),0.00 
72.56 ,95.30 ,150.00 ,150.00 ,118.94 ,(2.00),0.00 
82.52 ,150.00 ,150.00 ,142.44 ,97.36 ,(4.00),0.00 
150.00 ,150.00 ,92.26 ,76.12 ,88.63 ,0.00 ,0.00 
150.00 ,123.56 ,57.16 ,47.17 ,54.70 ,2.00 ,1.00 
150.00 ,133.15 ,111.98 ,133.19 ,150.00 ,(2.00),0.00 
115.42 ,100.48 ,123.79 ,150.00 ,150.00 ,(1.00),0.00 
82.23 ,82.01 ,119.82 ,150.00 ,150.00 ,0.00 ,0.00 
57.36 ,57.18 ,83.27 ,150.00 ,150.00 ,(2.00),1.00 
38.02 ,48.32 ,121.18 ,150.00 ,150.00 ,0.00 ,1.00 
150.00 ,145.36 ,122.21 ,145.36 ,150.00 ,0.00 ,0.00 
150.00 ,128.11 ,107.74 ,128.11 ,150.00 ,(2.00),0.00 
103.22 ,80.42 ,88.95 ,150.00 ,150.00 ,1.00 ,0.00 
74.01 ,48.93 ,47.85 ,67.63 ,150.00 ,4.00 ,1.00 
150.00 ,134.37 ,113.06 ,134.55 ,150.00 ,(1.00),0.00 
146.86 ,102.61 ,104.45 ,150.00 ,150.00 ,(2.00),0.00 
80.93 ,77.02 ,105.34 ,150.00 ,150.00 ,1.00 ,0.00 
56.39 ,47.33 ,55.77 ,112.12 ,150.00 ,0.00 ,1.00 
150.00 ,131.30 ,110.38 ,131.22 ,150.00 ,(1.00),0.00 
143.70 ,100.04 ,101.58 ,150.00 ,150.00 ,0.00 ,0.00 
100.24 ,69.94 ,71.00 ,106.49 ,150.00 ,0.00 ,1.00 
48.11 ,33.82 ,34.32 ,51.06 ,150.00 ,0.00 ,1.00 
150.00 ,134.23 ,112.80 ,134.05 ,150.00 ,0.00 ,0.00 
150.00 ,116.97 ,98.33 ,116.81 ,150.00 ,(1.00),0.00 
112.54 ,72.68 ,70.19 ,97.83 ,150.00 ,0.00 ,1.00 
53.60 ,34.88 ,33.71 ,46.61 ,150.00 ,1.00 ,1.00 
150.00 ,136.60 ,114.86 ,136.60 ,150.00 ,1.00 ,0.00 
150.00 ,150.00 ,106.22 ,104.68 ,150.00 ,0.00 ,0.00 
150.00 ,113.40 ,75.64 ,74.55 ,106.99 ,(1.00),0.00 
115.47 ,46.45 ,36.65 ,40.67 ,71.28 ,(1.00),1.00 
150.00 ,141.57 ,119.01 ,141.54 ,150.00 ,(4.00),0.00 
115.16 ,146.85 ,150.00 ,150.00 ,65.97 ,(5.00),0.00 
150.00 ,126.46 ,51.62 ,40.89 ,45.58 ,(5.00),1.00 
150.00 ,135.12 ,113.62 ,137.44 ,150.00 ,0.00 ,0.00 
150.00 ,118.20 ,99.19 ,117.63 ,150.00 ,0.00 ,0.00 
150.00 ,81.64 ,68.60 ,81.24 ,150.00 ,0.00 ,0.00 
77.07 ,37.79 ,31.91 ,37.61 ,75.77 ,0.00 ,1.00 
150.00 ,141.67 ,119.13 ,141.73 ,150.00 ,(1.00),0.00 
150.00 ,109.23 ,111.04 ,150.00 ,150.00 ,(2.00),0.00 
87.86 ,83.54 ,114.20 ,150.00 ,150.00 ,0.00 ,0.00 
60.45 ,57.46 ,78.27 ,150.00 ,150.00 ,(1.00),1.00 
150.00 ,135.59 ,114.01 ,135.59 ,150.00 ,1.00 ,0.00 
150.00 ,150.00 ,105.48 ,103.80 ,148.95 ,4.00 ,0.00 
105.07 ,150.00 ,150.00 ,109.47 ,85.59 ,0.00 ,0.00 
119.02 ,150.00 ,150.00 ,96.07 ,75.31 ,(1.00),0.00 
150.00 ,150.00 ,118.77 ,66.59 ,59.56 ,(3.00),1.00 
150.00 ,61.68 ,36.17 ,33.03 ,42.44 ,0.00 ,1.00 
150.00 ,131.80 ,110.86 ,131.88 ,150.00 ,0.00 ,0.00 
150.00 ,114.62 ,96.47 ,114.74 ,150.00 ,0.00 ,0.00 
150.00 ,78.18 ,65.90 ,78.26 ,150.00 ,0.00 ,1.00 
69.66 ,34.47 ,29.22 ,34.51 ,69.92 ,(1.00),1.00 
150.00 ,139.84 ,117.56 ,139.80 ,150.00 ,1.00 ,0.00 
150.00 ,150.00 ,109.14 ,107.37 ,150.00 ,3.00 ,0.00 
141.40 ,150.00 ,150.00 ,92.61 ,84.83 ,0.00 ,0.00 
150.00 ,150.00 ,122.41 ,72.20 ,66.26 ,(1.00),1.00 
150.00 ,150.00 ,60.02 ,43.04 ,44.39 ,(1.00),1.00 
150.00 ,131.97 ,110.97 ,131.97 ,150.00 ,0.00 ,0.00 
150.00 ,114.97 ,96.66 ,114.82 ,150.00 ,0.00 ,0.00 
150.00 ,78.52 ,66.11 ,78.42 ,150.00 ,1.00 ,1.00 
139.68 ,41.89 ,30.78 ,32.17 ,50.27 ,0.00 ,1.00 
150.00 ,135.66 ,114.07 ,135.67 ,150.00 ,0.00 ,0.00 
150.00 ,118.41 ,99.61 ,118.42 ,150.00 ,(2.00),0.00 
92.65 ,72.23 ,79.88 ,139.40 ,150.00 ,0.00 ,1.00 
51.01 ,39.91 ,44.01 ,76.20 ,150.00 ,0.00 ,1.00 
150.00 ,131.74 ,110.76 ,131.69 ,150.00 ,0.00 ,0.00 
150.00 ,114.58 ,96.36 ,114.51 ,150.00 ,0.00 ,0.00 
150.00 ,78.11 ,65.78 ,78.06 ,150.00 ,0.00 ,1.00 
69.57 ,34.36 ,29.10 ,34.34 ,69.43 ,0.00 ,1.00 
150.00 ,141.77 ,119.20 ,141.79 ,150.00 ,(1.00),0.00 
150.00 ,109.30 ,111.10 ,150.00 ,150.00 ,4.00 ,0.00 
150.00 ,150.00 ,101.05 ,82.04 ,94.14 ,1.00 ,0.00 
150.00 ,150.00 ,86.94 ,60.27 ,60.86 ,0.00 ,1.00 
150.00 ,133.41 ,112.19 ,133.41 ,150.00 ,4.00 ,0.00 
74.75 ,150.00 ,150.00 ,138.61 ,108.47 ,3.00 ,0.00 
52.57 ,63.61 ,136.93 ,150.00 ,150.00 ,2.00 ,1.00 
150.00 ,132.57 ,111.45 ,132.51 ,150.00 ,1.00 ,0.00 
150.00 ,150.00 ,102.83 ,101.21 ,145.25 ,1.00 ,0.00 
150.00 ,150.00 ,82.53 ,70.91 ,85.95 ,2.00 ,0.00 
150.00 ,150.00 ,80.01 ,49.98 ,47.26 ,0.00 ,1.00 
150.00 ,135.79 ,114.19 ,135.80 ,150.00 ,1.00 ,0.00 
150.00 ,150.00 ,105.67 ,104.03 ,150.00 ,(1.00),0.00 
150.00 ,89.30 ,71.07 ,80.00 ,144.80 ,0.00 ,1.00 
103.05 ,43.28 ,34.62 ,38.83 ,69.65 ,2.00 ,1.00 
150.00 ,135.84 ,114.33 ,136.10 ,150.00 ,0.00 ,0.00 
150.00 ,118.40 ,99.86 ,119.04 ,150.00 ,3.00 ,0.00 
150.00 ,150.00 ,97.23 ,75.68 ,83.60 ,0.00 ,0.00 
150.00 ,150.00 ,62.30 ,48.70 ,53.79 ,0.00 ,1.00 
150.00 ,131.65 ,110.76 ,131.79 ,150.00 ,0.00 ,0.00 
150.00 ,114.52 ,96.40 ,114.67 ,150.00 ,0.00 ,0.00 
150.00 ,78.10 ,65.83 ,78.20 ,150.00 ,0.00 ,1.00 
69.49 ,34.40 ,29.16 ,34.44 ,69.80 ,0.00 ,1.00 
150.00 ,141.73 ,119.15 ,141.71 ,150.00 ,(4.00),0.00 
115.62 ,148.03 ,150.00 ,150.00 ,65.12 ,0.00 ,0.00 
106.27 ,136.03 ,150.00 ,150.00 ,77.55 ,2.00 ,0.00 
91.41 ,90.43 ,130.65 ,150.00 ,150.00 ,0.00 ,0.00 
65.03 ,64.40 ,92.94 ,150.00 ,150.00 ,(2.00),0.00 
44.39 ,55.92 ,135.85 ,150.00 ,150.00 ,(3.00),0.00 
58.15 ,150.00 ,150.00 ,150.00 ,120.29 ,3.00 ,0.00 
42.39 ,52.69 ,122.78 ,150.00 ,150.00 ,5.00 ,1.00 
150.00 ,131.09 ,110.24 ,131.09 ,150.00 ,0.00 ,0.00 
150.00 ,113.72 ,95.92 ,114.31 ,150.00 ,0.00 ,0.00 
150.00 ,77.39 ,65.37 ,77.79 ,150.00 ,(2.00),1.00 
41.71 ,31.85 ,34.33 ,56.72 ,150.00 ,(1.00),1.00 
150.00 ,131.99 ,110.98 ,131.95 ,150.00 ,(4.00),0.00 
107.10 ,136.55 ,150.00 ,150.00 ,76.75 ,(4.00),0.00 
150.00 ,150.00 ,84.79 ,54.15 ,51.88 ,(3.00),1.00 
150.00 ,133.73 ,112.45 ,133.73 ,150.00 ,0.00 ,0.00 
150.00 ,116.71 ,98.08 ,116.49 ,150.00 ,0.00 ,0.00 
150.00 ,80.22 ,67.51 ,80.07 ,150.00 ,(1.00),1.00 
52.81 ,33.69 ,32.18 ,43.75 ,144.62 ,0.00 ,1.00 
150.00 ,135.81 ,114.18 ,135.76 ,150.00 ,0.00 ,0.00 
150.00 ,118.56 ,99.71 ,118.52 ,150.00 ,0.00 ,0.00 
150.00 ,82.06 ,69.11 ,82.03 ,150.00 ,0.00 ,0.00 
77.70 ,38.31 ,32.42 ,38.30 ,77.60 ,0.00 ,1.00 
150.00 ,141.57 ,119.03 ,141.57 ,150.00 ,(4.00),0.00 
115.50 ,147.89 ,150.00 ,150.00 ,65.27 ,(1.00),0.00 
116.53 ,150.00 ,150.00 ,150.00 ,61.23 ,0.00 ,0.00 
113.41 ,150.00 ,150.00 ,150.00 ,150.00 ,(2.00),0.00 
150.00 ,150.00 ,150.00 ,150.00 ,150.00 ,(2.00),0.00 
129.53 ,119.39 ,150.00 ,150.00 ,150.00 ,(1.00),0.00 
95.05 ,98.48 ,150.00 ,150.00 ,145.60 ,(1.00),0.00 
72.94 ,85.06 ,150.00 ,150.00 ,139.80 ,0.00 ,0.00 
55.73 ,64.88 ,126.59 ,150.00 ,150.00 ,0.00 ,1.00 
38.32 ,44.52 ,86.47 ,150.00 ,150.00 ,(1.00),1.00 
150.00 ,142.02 ,119.41 ,142.09 ,150.00 ,3.00 ,0.00 
104.70 ,150.00 ,150.00 ,118.66 ,113.34 ,0.00 ,0.00 
140.69 ,150.00 ,150.00 ,99.39 ,94.95 ,0.00 ,0.00 
150.00 ,150.00 ,150.00 ,76.28 ,72.90 ,0.00 ,0.00 
150.00 ,150.00 ,150.00 ,150.00 ,49.47 ,0.00 ,0.00 
150.00 ,150.00 ,150.00 ,150.00 ,88.78 ,(3.00),0.00 
150.00 ,150.00 ,150.00 ,150.00 ,55.00 ,(1.00),0.00 
150.00 ,150.00 ,150.00 ,113.68 ,57.02 ,0.00 ,0.00 
150.00 ,150.00 ,150.00 ,127.16 ,63.64 ,(3.00),0.00 
150.00 ,150.00 ,105.55 ,54.87 ,47.42 ,0.00 ,1.00 
150.00 ,150.00 ,150.00 ,150.00 ,150.00 ,3.00 ,0.00 
107.37 ,150.00 ,150.00 ,150.00 ,150.00 ,2.00 ,0.00 
76.42 ,150.00 ,150.00 ,150.00 ,150.00 ,2.00 ,0.00 
61.93 ,150.00 ,150.00 ,150.00 ,150.00 ,2.00 ,0.00 
45.43 ,150.00 ,150.00 ,150.00 ,150.00 ,0.00 ,1.00 
74.40 ,150.00 ,150.00 ,145.65 ,150.00 ,(2.00),1.00 
150.00 ,150.00 ,150.00 ,150.00 ,150.00 ,(2.00),0.00 
150.00 ,150.00 ,150.00 ,150.00 ,150.00 ,(3.00),0.00 
150.00 ,150.00 ,150.00 ,150.00 ,150.00 ,(2.00),0.00 
150.00 ,150.00 ,150.00 ,150.00 ,118.86 ,(2.00),0.00 
150.00 ,150.00 ,150.00 ,150.00 ,95.40 ,(5.00),0.00 
150.00 ,143.73 ,81.88 ,73.83 ,94.40 ,(4.00),0.00 
61.10 ,47.08 ,51.36 ,87.12 ,150.00 ,2.00 ,1.00 
150.00 ,150.00 ,150.00 ,150.00 ,150.00 ,2.00 ,0.00 
150.00 ,150.00 ,150.00 ,150.00 ,150.00 ,2.00 ,0.00 
150.00 ,150.00 ,150.00 ,150.00 ,150.00 ,0.00 ,0.00 
150.00 ,150.00 ,150.00 ,150.00 ,150.00 ,1.00 ,0.00 
150.00 ,150.00 ,150.00 ,150.00 ,150.00 ,0.00 ,0.00 
150.00 ,123.42 ,123.08 ,150.00 ,150.00 ,0.00 ,0.00 
122.70 ,83.29 ,83.07 ,121.38 ,150.00 ,0.00 ,0.00 
